categoryCode,category,listingId,brand,productName,productId,scopeRoute,application,protocol,sourceUrl,productPage,categoryPage,notes
8180,non wood roof covering assemblies,8180-2299:0500,metal-sales-manufacturing-corporation,Metal Sales Manufacturing Corporation (8180-2299:0500),metal-sales-manufacturing-corporation,,unknown,ASTM E108 / UL 790,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/metal-sales-manufacturing-corporation/,https://fireapproved.com/data/osfm-8180-non-wood-roof-covering-assemblies/,BML application CF26010683BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8180,non wood roof covering assemblies,8180-2299:0501,metal-sales-manufacturing-corporation,Metal Sales Manufacturing Corporation (8180-2299:0501),metal-sales-manufacturing-corporation-8180-2299-0501,,unknown,ASTM E108 / UL 790,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/metal-sales-manufacturing-corporation-8180-2299-0501/,https://fireapproved.com/data/osfm-8180-non-wood-roof-covering-assemblies/,BML application CF26010684BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8180,non wood roof covering assemblies,8180-2305:0503,polyglass-usa-inc,Polystick XFR self-adhering modified bitumen single ply waterproofing underlayment,polyglass-usa-inc-polystick-xfr-self-adhering-modified-bitumen-single,,unknown,ASTM E108 / UL 790,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/polyglass-usa-inc-polystick-xfr-self-adhering-modified-bitumen-single/,https://fireapproved.com/data/osfm-8180-non-wood-roof-covering-assemblies/,BML application CF26003652BML; issued 2026-03-21; expires 2027-06-30; live snapshot 2026-08-25.
8180,non wood roof covering assemblies,8180-2305:0504,polyglass-usa-inc,PolyAnchor XFR mechanically fastened reinforced modified bitumen anchor membrane underlaym,polyglass-usa-inc-polyanchor-xfr-mechanically-fastened-reinforced,,unknown,ASTM E108 / UL 790,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/polyglass-usa-inc-polyanchor-xfr-mechanically-fastened-reinforced/,https://fireapproved.com/data/osfm-8180-non-wood-roof-covering-assemblies/,BML application CF26003653BML; issued 2026-03-21; expires 2027-06-30; live snapshot 2026-08-25.
8180,non wood roof covering assemblies,8180-2305:0505,polyglass-usa-inc,"Elastoflex SA P FR, Polyflex SA P FR, Elastobase V, Elastoflex SA V FR",polyglass-usa-inc-elastoflex-sa-p-fr-polyflex-sa-p-fr-elastobase-v,,unknown,ASTM E108 / UL 790,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/polyglass-usa-inc-elastoflex-sa-p-fr-polyflex-sa-p-fr-elastobase-v/,https://fireapproved.com/data/osfm-8180-non-wood-roof-covering-assemblies/,BML application CF26003654BML; issued 2026-03-21; expires 2027-06-30; live snapshot 2026-08-25.
8180,non wood roof covering assemblies,8180-2364:0001,soprema-inc,Lastobond Smooth Seal HT FR self-adhering SBS modified bitumen underlayment,soprema-inc-lastobond-smooth-seal-ht-fr-self-adhering-sbs-modified,,unknown,ASTM E108 / UL 790,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/soprema-inc-lastobond-smooth-seal-ht-fr-self-adhering-sbs-modified/,https://fireapproved.com/data/osfm-8180-non-wood-roof-covering-assemblies/,BML application CF26012746BML; issued 2026-06-26; expires 2027-06-30; live snapshot 2026-08-25.
8180,non wood roof covering assemblies,8180-2370:0001,liquiform-technologies-inc,Weatherweld Asphalt Emulsion a cold-applied protective coating that resists moisture intru,liquiform-technologies-inc-weatherweld-asphalt-emulsion-a-cold-applied,,unknown,ASTM E108 / UL 790,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/liquiform-technologies-inc-weatherweld-asphalt-emulsion-a-cold-applied/,https://fireapproved.com/data/osfm-8180-non-wood-roof-covering-assemblies/,BML application CF26013353BML; issued 2026-06-25; expires 2027-06-30; live snapshot 2026-08-25.
8180,non wood roof covering assemblies,8180-2372:0001,owens-corning-roofing-and-asphalt-llc,Owens Corning® Titanium® FR self-adhered roof underlayment,owens-corning-roofing-and-asphalt-llc,,unknown,ASTM E108 / UL 790,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/owens-corning-roofing-and-asphalt-llc/,https://fireapproved.com/data/osfm-8180-non-wood-roof-covering-assemblies/,BML application CF26008084BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8180,non wood roof covering assemblies,8180-2403:0001,skyline-building-systems-usa-inc,Dec-Tec™ Professional Line Classic and CoolStep PVC roof membranes,skyline-building-systems-usa-inc-dec-tectm-professional-line-pvc,,unknown,ASTM E108 / UL 790,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/skyline-building-systems-usa-inc-dec-tectm-professional-line-pvc/,https://fireapproved.com/data/osfm-8180-non-wood-roof-covering-assemblies/,BML application CF26013659BML; issued 2026-07-03; expires 2027-06-30; live snapshot 2026-08-25.
8180,non wood roof covering assemblies,8180-2413:0001,cooley-inc,"Cooley ""C3 Plus"" is a single ply commercial roofing membrane",cooley-inc-cooley-c3-plus,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/cooley-inc-cooley-c3-plus/,https://fireapproved.com/data/osfm-8180-non-wood-roof-covering-assemblies/,BML application CF26011557BML; issued 2026-05-28; expires 2027-06-30; live snapshot 2026-08-25.
8180,non wood roof covering assemblies,8180-2415:0001,westlake-royal-roofing-llc,"Westlake Newpoint Barcelona 900, Villa 900, and Saxony 900 concrete roof tiles",westlake-royal-roofing-llc-barcelona-900-saxony-900,,unknown,ASTM E108 / UL 790,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/westlake-royal-roofing-llc-barcelona-900-saxony-900/,https://fireapproved.com/data/osfm-8180-non-wood-roof-covering-assemblies/,BML application CF26007107BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8180,non wood roof covering assemblies,8180-2415:0002,westlake-royal-roofing-llc,"Westlake Unified Steel Barrel-Vault, Pine-Crest, and Pacific stone-coated roofing",westlake-royal-roofing-llc-unified-steeltm-stone-coated-roofing-models,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/westlake-royal-roofing-llc-unified-steeltm-stone-coated-roofing-models/,https://fireapproved.com/data/osfm-8180-non-wood-roof-covering-assemblies/,BML application CF26005147BML; issued 2026-07-29; expires 2027-06-30; live snapshot 2026-08-25.
8180,non wood roof covering assemblies,8180-2433:0001,mfm-building-products,Model Ultra HT Wind & Water Seal® is a nominal 45-mil thick,mfm-building-products-model-ultra-ht-wind-water-seal,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/mfm-building-products-model-ultra-ht-wind-water-seal/,https://fireapproved.com/data/osfm-8180-non-wood-roof-covering-assemblies/,BML application CF26012084BML; issued 2026-06-01; expires 2027-06-30; live snapshot 2026-08-25.
8180,non wood roof covering assemblies,8180-2437:0001,master-roofing-solutions-llc,Uniguard Premium UL30 underlayment,master-roofing-solutions-llc-uniguard-premium-ul30-underlayment,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/master-roofing-solutions-llc-uniguard-premium-ul30-underlayment/,https://fireapproved.com/data/osfm-8180-non-wood-roof-covering-assemblies/,BML application CF26002029BML; issued 2026-07-15; expires 2027-06-30; live snapshot 2026-08-25.
